date,holding_num,holding_perc
20171018,397286000,7.02%
20171019,399408000,7.05%
20171020,399408000,7.05%
20171021,393482000,6.95%
20171023,393482000,6.95%
20171024,394530000,6.97%
20171025,396184000,7.00%
20171026,398562000,7.04%
20171027,399744000,7.06%
20171028,399552000,7.06%
20171029,399552000,7.06%
20171030,399552000,7.06%
20171031,399672000,7.06%
20171101,400852000,7.08%
20171102,404004000,7.14%
20171103,403170000,7.12%
20171104,403076000,7.12%
20171105,403076000,7.12%
20171106,403076000,7.12%
20171107,400848000,7.08%
20171108,400078000,7.07%
20171109,401466000,7.09%
20171110,401446000,7.09%
20171111,397034000,7.01%
20171112,397034000,7.01%
20171113,397034000,7.01%
20171114,393638000,6.95%
20171115,389184000,6.87%
20171116,387558000,6.84%
20171117,384738000,6.79%
20171118,380860000,6.73%
20171119,380860000,6.73%
20171120,380860000,6.73%
20171121,379726000,6.71%
20171122,370928000,6.55%
20171123,362530000,6.40%
20171124,361934000,6.39%
20171125,359730000,6.35%
