date,holding_num,holding_perc
20171018,658879000,1.57%
20171019,658879000,1.57%
20171020,658879000,1.57%
20171021,658879000,1.57%
20171023,658879000,1.57%
20171024,658879000,1.57%
20171025,658879000,1.57%
20171026,658879000,1.57%
20171027,658879000,1.57%
20171028,658879000,1.57%
20171029,658879000,1.57%
20171030,658879000,1.57%
20171031,658879000,1.57%
20171101,658879000,1.57%
20171102,658879000,1.57%
20171103,658879000,1.57%
20171104,658879000,1.57%
20171105,658879000,1.57%
20171106,658879000,1.57%
20171107,658879000,1.57%
20171108,658879000,1.57%
20171109,658879000,1.57%
20171110,658879000,1.57%
20171111,658879000,1.57%
20171112,658879000,1.57%
20171113,658879000,1.57%
20171114,658879000,1.57%
20171115,658879000,1.57%
20171116,658879000,1.57%
20171117,658879000,1.57%
20171118,658879000,1.57%
20171119,658879000,1.57%
20171120,658879000,1.57%
20171121,658879000,1.57%
20171122,658879000,1.57%
20171123,658879000,1.57%
20171124,658879000,1.57%
20171125,658879000,1.57%
