date,holding_num,holding_perc
20171018,62130000,3.59%
20171019,64928000,3.75%
20171020,66122000,3.82%
20171021,67034000,3.87%
20171023,67034000,3.87%
20171024,71006000,4.10%
20171025,72394000,4.18%
20171026,73290000,4.24%
20171027,72634000,4.20%
20171028,73126000,4.23%
20171029,73126000,4.23%
20171030,73126000,4.23%
20171031,73050000,4.22%
20171101,74010000,4.28%
20171102,75042000,4.34%
20171103,75668000,4.37%
20171104,76456000,4.42%
20171105,76456000,4.42%
20171106,76456000,4.42%
20171107,78034000,4.51%
20171108,79472000,4.59%
20171109,80450000,4.64%
20171110,81338000,4.70%
20171111,81602000,4.71%
20171112,81602000,4.71%
20171113,81602000,4.71%
20171114,82082000,4.74%
20171115,83868000,4.84%
20171116,85294000,4.92%
20171117,85656000,4.95%
20171118,87014000,5.02%
20171119,87014000,5.02%
20171120,87014000,5.02%
20171121,88514000,5.11%
20171122,88370000,5.10%
20171123,88178000,5.09%
20171124,89570000,5.17%
20171125,90216000,5.21%
