date,holding_num,holding_perc
20171018,964000,0.02%
20171019,964000,0.02%
20171020,964000,0.02%
20171021,964000,0.02%
20171023,964000,0.02%
20171024,964000,0.02%
20171025,964000,0.02%
20171026,964000,0.02%
20171027,964000,0.02%
20171028,964000,0.02%
20171029,964000,0.02%
20171030,964000,0.02%
20171031,964000,0.02%
20171101,964000,0.02%
20171102,964000,0.02%
20171103,964000,0.02%
20171104,964000,0.02%
20171105,964000,0.02%
20171106,964000,0.02%
20171107,964000,0.02%
20171108,964000,0.02%
20171109,964000,0.02%
20171110,964000,0.02%
20171111,964000,0.02%
20171112,964000,0.02%
20171113,964000,0.02%
20171114,964000,0.02%
20171115,964000,0.02%
20171116,964000,0.02%
20171117,964000,0.02%
20171118,964000,0.02%
20171119,964000,0.02%
20171120,964000,0.02%
20171121,964000,0.02%
20171122,964000,0.02%
20171123,964000,0.02%
20171124,964000,0.02%
20171125,964000,0.02%
