date,holding_num,holding_perc
20171018,71380000,6.71%
20171019,70672600,6.64%
20171020,70456800,6.62%
20171021,70350000,6.61%
20171023,70350000,6.61%
20171024,69509400,6.53%
20171025,69499000,6.53%
20171026,69193000,6.50%
20171027,69287200,6.51%
20171028,68884600,6.47%
20171029,68884600,6.47%
20171030,68884600,6.47%
20171031,69231600,6.50%
20171101,69550200,6.54%
20171102,68827000,6.47%
20171103,68917800,6.48%
20171104,69457200,6.53%
20171105,69457200,6.53%
20171106,69457200,6.53%
20171107,69870400,6.57%
20171108,69972000,6.58%
20171109,71353000,6.71%
20171110,72280800,6.79%
20171111,73135400,6.88%
20171112,73135400,6.88%
20171113,73135400,6.88%
20171114,71282800,6.70%
20171115,70376600,6.62%
20171116,69591400,6.54%
20171117,69345000,6.52%
20171118,69301800,6.51%
20171119,69301800,6.51%
20171120,69301800,6.51%
20171121,69458200,6.53%
20171122,69619400,6.54%
20171123,70787400,6.65%
20171124,71994400,6.77%
20171125,71833600,6.75%
