date,holding_num,holding_perc
20171018,230218691,1.07%
20171019,230938691,1.07%
20171020,229950691,1.07%
20171021,231130691,1.07%
20171023,231130691,1.07%
20171024,232493691,1.08%
20171025,231708691,1.08%
20171026,231920691,1.08%
20171027,233521691,1.08%
20171028,237798691,1.11%
20171029,237798691,1.11%
20171030,237798691,1.11%
20171031,239121691,1.11%
20171101,246480691,1.14%
20171102,249990691,1.16%
20171103,252243691,1.17%
20171104,251861812,1.18%
20171105,251861812,1.18%
20171106,251861812,1.18%
20171107,255181812,1.19%
20171108,252886812,1.18%
20171109,254372312,1.18%
20171110,269555312,1.25%
20171111,287822312,1.34%
20171112,287822312,1.34%
20171113,287822312,1.34%
20171114,302394312,1.41%
20171115,311481312,1.45%
20171116,302679312,1.41%
20171117,299608312,1.40%
20171118,299948312,1.40%
20171119,299948312,1.40%
20171120,299948312,1.40%
20171121,307179312,1.44%
20171122,311684312,1.45%
20171123,315489312,1.47%
20171124,322545312,1.50%
20171125,323894312,1.51%
