date,holding_num,holding_perc
20171018,239596000,4.79%
20171019,239546000,4.79%
20171020,238796000,4.78%
20171021,238756000,4.78%
20171023,238756000,4.78%
20171024,238506000,4.77%
20171025,238506000,4.77%
20171026,238504000,4.77%
20171027,238504000,4.77%
20171028,238504000,4.77%
20171029,238504000,4.77%
20171030,238504000,4.77%
20171031,238502000,4.77%
20171101,238502000,4.77%
20171102,238432000,4.77%
20171103,238432000,4.77%
20171104,238272000,4.77%
20171105,238272000,4.77%
20171106,238272000,4.77%
20171107,238054000,4.76%
20171108,238024000,4.76%
20171109,237948000,4.76%
20171110,237938000,4.76%
20171111,237938000,4.76%
20171112,237938000,4.76%
20171113,237938000,4.76%
20171114,237736000,4.76%
20171115,237636000,4.75%
20171116,237476000,4.75%
20171117,237256000,4.75%
20171118,237228000,4.75%
20171119,237228000,4.75%
20171120,237228000,4.75%
20171121,237226000,4.75%
20171122,237136000,4.74%
20171123,237096000,4.74%
20171124,236986000,4.74%
20171125,236956000,4.74%
