date,holding_num,holding_perc
20171018,572346500,8.24%
20171019,573725000,8.26%
20171020,573602500,8.26%
20171021,575672000,8.29%
20171023,575672000,8.29%
20171024,573516500,8.26%
20171025,574451500,8.27%
20171026,580028500,8.35%
20171027,584020000,8.41%
20171028,586426000,8.45%
20171029,586426000,8.45%
20171030,586426000,8.45%
20171031,589907500,8.50%
20171101,590901000,8.51%
20171102,591897000,8.53%
20171103,595601500,8.58%
20171104,597766500,8.61%
20171105,597766500,8.61%
20171106,597766500,8.61%
20171107,600121500,8.65%
20171108,603299000,8.69%
20171109,602264500,8.67%
20171110,599409000,8.63%
20171111,604982500,8.71%
20171112,604982500,8.71%
20171113,604982500,8.71%
20171114,599734000,8.64%
20171115,603041000,8.69%
20171116,609734000,8.79%
20171117,614368000,8.85%
20171118,620355000,8.94%
20171119,620355000,8.94%
20171120,620355000,8.94%
20171121,623882000,8.99%
20171122,627242500,9.04%
20171123,629477500,9.07%
20171124,639829000,9.21%
20171125,635427500,9.15%
