date,holding_num,holding_perc
20171018,42963000,3.43%
20171019,42979000,3.43%
20171020,43042000,3.43%
20171021,43490000,3.47%
20171023,43490000,3.47%
20171024,43895000,3.50%
20171025,43497000,3.47%
20171026,43783000,3.50%
20171027,43937000,3.50%
20171028,43878000,3.50%
20171029,43878000,3.50%
20171030,43878000,3.50%
20171031,43947000,3.50%
20171101,43864000,3.50%
20171102,43713000,3.49%
20171103,43772000,3.49%
20171104,43790000,3.49%
20171105,43790000,3.49%
20171106,43790000,3.49%
20171107,43693000,3.48%
20171108,43458000,3.47%
20171109,43907000,3.50%
20171110,44281000,3.54%
20171111,44445000,3.54%
20171112,44445000,3.54%
20171113,44445000,3.54%
20171114,44762000,3.57%
20171115,45014000,3.59%
20171116,46043000,3.68%
20171117,45992000,3.67%
20171118,46371000,3.70%
20171119,46371000,3.70%
20171120,46371000,3.70%
20171121,45768000,3.65%
20171122,46206000,3.69%
20171123,46496000,3.71%
20171124,46446000,3.70%
20171125,46133000,3.68%
