date,holding_num,holding_perc
20171018,192957067,0.80%
20171019,194079067,0.80%
20171020,192813067,0.79%
20171021,191191067,0.79%
20171023,191191067,0.79%
20171024,191261067,0.79%
20171025,185825067,0.76%
20171026,185881067,0.76%
20171027,184133067,0.76%
20171028,182767067,0.75%
20171029,182767067,0.75%
20171030,182767067,0.75%
20171031,182487067,0.75%
20171101,188939067,0.77%
20171102,191595067,0.79%
20171103,189635067,0.78%
20171104,206031971,0.85%
20171105,206031971,0.85%
20171106,206031971,0.85%
20171107,208323971,0.86%
20171108,209787971,0.86%
20171109,203807971,0.85%
20171110,211263971,0.87%
20171111,214375971,0.88%
20171112,214375971,0.88%
20171113,214375971,0.88%
20171114,220669971,0.92%
20171115,218841971,0.90%
20171116,239941971,0.99%
20171117,242061971,1.00%
20171118,242365971,1.00%
20171119,242365971,1.00%
20171120,242365971,1.00%
20171121,239069971,0.99%
20171122,238529971,0.99%
20171123,240883971,1.00%
20171124,235159971,0.97%
20171125,234193971,0.97%
