date,holding_num,holding_perc
20171018,59391061,2.14%
20171019,58977061,2.12%
20171020,58527561,2.11%
20171021,58269561,2.10%
20171023,58269561,2.10%
20171024,57933061,2.09%
20171025,57469061,2.08%
20171026,57171061,2.06%
20171027,57167561,2.06%
20171028,55728061,2.01%
20171029,55728061,2.01%
20171030,55728061,2.01%
20171031,55862561,2.01%
20171101,52543061,1.89%
20171102,52272061,1.88%
20171103,50850561,1.83%
20171104,49374061,1.77%
20171105,49374061,1.77%
20171106,49374061,1.77%
20171107,47764061,1.72%
20171108,46624561,1.67%
20171109,46624061,1.67%
20171110,46690950,1.68%
20171111,47049950,1.70%
20171112,47049950,1.70%
20171113,47049950,1.70%
20171114,46956950,1.69%
20171115,45777450,1.65%
20171116,43955950,1.58%
20171117,43773450,1.58%
20171118,44230950,1.59%
20171119,44230950,1.59%
20171120,44230950,1.59%
20171121,44231450,1.59%
20171122,46281950,1.67%
20171123,46871950,1.69%
20171124,46831450,1.69%
20171125,46823950,1.69%
