date,holding_num,holding_perc
20171018,1554631100,6.11%
20171019,1559791100,6.14%
20171020,1558681100,6.13%
20171021,1560581100,6.13%
20171023,1560581100,6.13%
20171024,1559611100,6.13%
20171025,1559141100,6.13%
20171026,1562171100,6.14%
20171027,1563081100,6.14%
20171028,1570461100,6.18%
20171029,1570461100,6.18%
20171030,1570461100,6.18%
20171031,1572131100,6.18%
20171101,1575011100,6.19%
20171102,1573851100,6.19%
20171103,1576491100,6.20%
20171104,1580384620,6.21%
20171105,1580384620,6.21%
20171106,1580384620,6.21%
20171107,1584274620,6.23%
20171108,1591024620,6.26%
20171109,1598254620,6.28%
20171110,1602944620,6.30%
20171111,1605758039,6.31%
20171112,1605758039,6.31%
20171113,1605758039,6.31%
20171114,1607174620,6.32%
20171115,1608194620,6.33%
20171116,1594454620,6.27%
20171117,1605534620,6.31%
20171118,1602924620,6.30%
20171119,1602924620,6.30%
20171120,1602924620,6.30%
20171121,1600504620,6.28%
20171122,1603904620,6.29%
20171123,1602034620,6.28%
20171124,1599804620,6.27%
20171125,1606944620,6.30%
