date,holding_num,holding_perc
20171018,3596000,0.17%
20171019,3662000,0.17%
20171020,3620000,0.17%
20171021,3734000,0.18%
20171023,3734000,0.18%
20171024,3790000,0.18%
20171025,3822000,0.18%
20171026,4146000,0.20%
20171027,4525000,0.21%
20171028,6173000,0.29%
20171029,6173000,0.29%
20171030,6173000,0.29%
20171031,6597000,0.31%
20171101,6692000,0.32%
20171102,6700000,0.32%
20171103,6714000,0.32%
20171104,6819000,0.33%
20171105,6819000,0.33%
20171106,6819000,0.33%
20171107,6848000,0.33%
20171108,6860000,0.33%
20171109,7459000,0.36%
20171110,8232000,0.39%
20171111,8627000,0.41%
20171112,8627000,0.41%
20171113,8627000,0.41%
20171114,9036000,0.43%
20171115,9480000,0.45%
20171116,9649000,0.46%
20171117,9815000,0.47%
20171118,10459000,0.50%
20171119,10459000,0.50%
20171120,10459000,0.50%
20171121,10405000,0.50%
20171122,10519000,0.50%
20171123,11735000,0.56%
20171124,12614000,0.61%
20171125,13060000,0.63%
