date,holding_num,holding_perc
20171018,46637500,1.73%
20171019,46687500,1.73%
20171020,46857500,1.74%
20171021,46793500,1.74%
20171023,46793500,1.74%
20171024,47334500,1.76%
20171025,47367500,1.76%
20171026,48015500,1.78%
20171027,49704500,1.84%
20171028,49777500,1.85%
20171029,49777500,1.85%
20171030,49777500,1.85%
20171031,49714500,1.85%
20171101,49725500,1.85%
20171102,49713500,1.85%
20171103,49479500,1.84%
20171104,49627500,1.84%
20171105,49627500,1.84%
20171106,49627500,1.84%
20171107,49631500,1.83%
20171108,49672500,1.84%
20171109,50374500,1.86%
20171110,50395500,1.86%
20171111,50257500,1.86%
20171112,50257500,1.86%
20171113,50257500,1.86%
20171114,50314500,1.86%
20171115,50372500,1.86%
20171116,50297500,1.86%
20171117,50321500,1.86%
20171118,50334500,1.86%
20171119,50334500,1.86%
20171120,50334500,1.86%
20171121,50236500,1.86%
20171122,50221500,1.86%
20171123,50158500,1.85%
20171124,50403500,1.87%
20171125,50597500,1.88%
