date,holding_num,holding_perc
20171018,641898000,10.69%
20171019,642716000,10.70%
20171020,654454000,10.90%
20171021,664034000,11.06%
20171023,664034000,11.06%
20171024,691272000,11.51%
20171025,696986000,11.61%
20171026,694082000,11.55%
20171027,686634000,11.44%
20171028,686472000,11.43%
20171029,686472000,11.43%
20171030,686472000,11.43%
20171031,685504000,11.41%
20171101,688602000,11.47%
20171102,688846000,11.47%
20171103,689684000,11.48%
20171104,688160000,11.46%
20171105,688160000,11.46%
20171106,688160000,11.46%
20171107,689398000,11.48%
20171108,689534000,11.48%
20171109,692064000,11.53%
20171110,692800000,11.53%
20171111,696412000,11.60%
20171112,696412000,11.60%
20171113,696412000,11.60%
20171114,698508000,11.63%
20171115,699140000,11.64%
20171116,695378000,11.58%
20171117,697350000,11.61%
20171118,697556000,11.61%
20171119,697556000,11.61%
20171120,697556000,11.61%
20171121,698986000,11.64%
20171122,700146000,11.66%
20171123,699410000,11.65%
20171124,702468000,11.70%
20171125,706030000,11.76%
