date,holding_num,holding_perc
20171018,1664000,0.10%
20171019,1664000,0.10%
20171020,1664000,0.10%
20171021,1664000,0.10%
20171023,1664000,0.10%
20171024,1662000,0.10%
20171025,1662000,0.10%
20171026,1662000,0.10%
20171027,1662000,0.10%
20171028,1662000,0.10%
20171029,1662000,0.10%
20171030,1662000,0.10%
20171031,1660000,0.10%
20171101,1660000,0.10%
20171102,1655000,0.10%
20171103,1655000,0.10%
20171104,1655000,0.10%
20171105,1655000,0.10%
20171106,1655000,0.10%
20171107,1655000,0.10%
20171108,1655000,0.10%
20171109,1653500,0.10%
20171110,1653500,0.10%
20171111,1653500,0.10%
20171112,1653500,0.10%
20171113,1653500,0.10%
20171114,1648500,0.10%
20171115,1648500,0.10%
20171116,1648500,0.10%
20171117,1644500,0.10%
20171118,1644500,0.10%
20171119,1644500,0.10%
20171120,1644500,0.10%
20171121,1644500,0.10%
20171122,1592500,0.10%
20171123,1592500,0.10%
20171124,1592500,0.10%
20171125,1592500,0.10%
