date,holding_num,holding_perc
20171018,13756000,0.63%
20171019,13707000,0.62%
20171020,13749500,0.63%
20171021,13683000,0.62%
20171023,13683000,0.62%
20171024,13885000,0.63%
20171025,13757500,0.63%
20171026,13014000,0.59%
20171027,13276500,0.60%
20171028,14439500,0.66%
20171029,14439500,0.66%
20171030,14439500,0.66%
20171031,14496000,0.66%
20171101,12711000,0.58%
20171102,12789500,0.58%
20171103,12797500,0.58%
20171104,12805000,0.58%
20171105,12805000,0.58%
20171106,12805000,0.58%
20171107,12436000,0.57%
20171108,12266500,0.56%
20171109,12754500,0.58%
20171110,12761000,0.58%
20171111,12771500,0.58%
20171112,12771500,0.58%
20171113,12771500,0.58%
20171114,12847500,0.58%
20171115,12852000,0.58%
20171116,12863000,0.59%
20171117,12911000,0.59%
20171118,12815000,0.58%
20171119,12815000,0.58%
20171120,12815000,0.58%
20171121,12932500,0.59%
20171122,13050500,0.59%
20171123,13175500,0.60%
20171124,13288500,0.61%
20171125,13362000,0.61%
