date,holding_num,holding_perc
20171018,110363000,6.43%
20171019,109108000,6.35%
20171020,111537000,6.49%
20171021,113404500,6.60%
20171023,113404500,6.60%
20171024,117995500,6.87%
20171025,119766000,6.97%
20171026,138584500,8.07%
20171027,143705500,8.37%
20171028,144277500,8.40%
20171029,144277500,8.40%
20171030,144277500,8.40%
20171031,158001500,9.20%
20171101,165343500,9.63%
20171102,170486000,9.93%
20171103,180265500,10.50%
20171104,179978000,10.48%
20171105,179978000,10.48%
20171106,179978000,10.48%
20171107,182204500,10.61%
20171108,180846500,10.53%
20171109,182367500,10.62%
20171110,183694500,10.70%
20171111,184301000,10.73%
20171112,184301000,10.73%
20171113,184301000,10.73%
20171114,184236000,10.73%
20171115,183954000,10.71%
20171116,183851000,10.71%
20171117,180734500,10.53%
20171118,179588000,10.46%
20171119,179588000,10.46%
20171120,179588000,10.46%
20171121,180009000,10.48%
20171122,179871000,10.48%
20171123,177783500,10.35%
20171124,180087000,10.49%
20171125,182612000,10.63%
