date,holding_num,holding_perc
20171018,123471500,5.47%
20171019,123880500,5.48%
20171020,123878000,5.49%
20171021,124514500,5.52%
20171023,124514500,5.52%
20171024,125239500,5.55%
20171025,125641500,5.57%
20171026,126066500,5.59%
20171027,127148500,5.63%
20171028,128045000,5.67%
20171029,128045000,5.67%
20171030,128045000,5.67%
20171031,125484000,5.55%
20171101,122951000,5.44%
20171102,121482000,5.38%
20171103,122206000,5.41%
20171104,118477500,5.25%
20171105,118477500,5.25%
20171106,118477500,5.25%
20171107,119708500,5.30%
20171108,118161500,5.23%
20171109,120488500,5.34%
20171110,123631000,5.48%
20171111,124525000,5.52%
20171112,124525000,5.52%
20171113,124525000,5.52%
20171114,125060500,5.54%
20171115,127489500,5.65%
20171116,130447000,5.78%
20171117,132350000,5.87%
20171118,135106500,5.99%
20171119,135106500,5.99%
20171120,135106500,5.99%
20171121,136176500,6.03%
20171122,137443000,6.09%
20171123,137490000,6.09%
20171124,136678000,6.05%
20171125,136400000,6.04%
