date,holding_num,holding_perc
20171018,22915000,1.24%
20171019,22323000,1.21%
20171020,22362000,1.21%
20171021,21994000,1.19%
20171023,21994000,1.19%
20171024,21895000,1.19%
20171025,21843950,1.18%
20171026,21843950,1.17%
20171027,21686950,1.17%
20171028,21584950,1.16%
20171029,21584950,1.16%
20171030,21584950,1.16%
20171031,21476950,1.15%
20171101,21451950,1.15%
20171102,21425950,1.15%
20171103,21455950,1.15%
20171104,21320950,1.15%
20171105,21320950,1.15%
20171106,21320950,1.15%
20171107,21232950,1.14%
20171108,21178950,1.14%
20171109,21344950,1.15%
20171110,26312950,1.42%
20171111,26393950,1.42%
20171112,26393950,1.42%
20171113,26393950,1.42%
20171114,26403950,1.42%
20171115,27872950,1.50%
20171116,27909950,1.50%
20171117,27897950,1.50%
20171118,27904950,1.50%
20171119,27904950,1.50%
20171120,27904950,1.50%
20171121,27880950,1.50%
20171122,27868950,1.50%
20171123,27902950,1.50%
20171124,28576950,1.54%
20171125,29776950,1.60%
