date,holding_num,holding_perc
20171018,738638300,18.77%
20171019,743019300,18.88%
20171020,746178300,18.96%
20171021,756828300,19.23%
20171023,756828300,19.23%
20171024,753870300,19.16%
20171025,752345300,19.12%
20171026,755978300,19.21%
20171027,762581300,19.37%
20171028,760061300,19.31%
20171029,760061300,19.31%
20171030,760061300,19.31%
20171031,760496300,19.33%
20171101,752792300,19.13%
20171102,751166300,19.09%
20171103,744254300,18.92%
20171104,748862300,19.03%
20171105,748862300,19.03%
20171106,748862300,19.03%
20171107,721962300,18.35%
20171108,722823300,18.37%
20171109,722205300,18.35%
20171110,717547300,18.24%
20171111,717250300,18.22%
20171112,717250300,18.22%
20171113,717250300,18.22%
20171114,716836300,18.21%
20171115,716482300,18.21%
20171116,712522300,18.11%
20171117,711472300,18.08%
20171118,679042300,17.25%
20171119,679042300,17.25%
20171120,679042300,17.25%
20171121,662266300,16.83%
20171122,657880300,16.72%
20171123,657772300,16.71%
20171124,670175300,17.03%
20171125,684818300,17.40%
