date,holding_num,holding_perc
20171018,44627000,4.02%
20171019,46111000,4.16%
20171020,46574000,4.20%
20171021,46528000,4.19%
20171023,46528000,4.19%
20171024,48835000,4.40%
20171025,50522000,4.56%
20171026,50529000,4.56%
20171027,50529000,4.56%
20171028,50824000,4.58%
20171029,50824000,4.58%
20171030,50824000,4.58%
20171031,51000000,4.60%
20171101,50913000,4.59%
20171102,49534000,4.47%
20171103,47697000,4.30%
20171104,47880000,4.32%
20171105,47880000,4.32%
20171106,47880000,4.32%
20171107,49820000,4.49%
20171108,50145000,4.52%
20171109,52342000,4.72%
20171110,52533000,4.74%
20171111,53118000,4.79%
20171112,53118000,4.79%
20171113,53118000,4.79%
20171114,53204000,4.80%
20171115,53619000,4.83%
20171116,54155000,4.88%
20171117,54458000,4.91%
20171118,56815000,5.12%
20171119,56815000,5.12%
20171120,56815000,5.12%
20171121,56977000,5.14%
20171122,57519000,5.19%
20171123,59950000,5.41%
20171124,57738000,5.21%
20171125,58783000,5.30%
