date,holding_num,holding_perc
20171018,408836000,13.32%
20171019,415858000,13.55%
20171020,423982000,13.82%
20171021,427972000,13.95%
20171023,427972000,13.95%
20171024,427594000,13.93%
20171025,428680000,13.96%
20171026,434800000,14.16%
20171027,429902000,14.00%
20171028,432174000,13.84%
20171029,432174000,13.84%
20171030,432174000,13.84%
20171031,435038000,13.93%
20171101,424904000,13.61%
20171102,422092000,13.52%
20171103,424306000,13.58%
20171104,424438000,13.60%
20171105,424438000,13.60%
20171106,424438000,13.60%
20171107,425050000,13.62%
20171108,428570000,13.72%
20171109,436470000,13.97%
20171110,432822000,13.86%
20171111,449298000,14.39%
20171112,449298000,14.39%
20171113,449298000,14.39%
20171114,443706000,14.21%
20171115,452040000,14.47%
20171116,455720000,14.60%
20171117,459810000,14.73%
20171118,460734000,14.76%
20171119,460734000,14.76%
20171120,460734000,14.76%
20171121,484650000,15.52%
20171122,493558000,15.81%
20171123,496162000,15.89%
20171124,505786000,16.20%
20171125,526812000,16.87%
