date,holding_num,holding_perc
20171018,7532000,0.21%
20171019,7616000,0.21%
20171020,7622000,0.21%
20171021,7622000,0.21%
20171023,7622000,0.21%
20171024,7622000,0.21%
20171025,7622000,0.21%
20171026,7622000,0.21%
20171027,7644000,0.21%
20171028,7644000,0.21%
20171029,7644000,0.21%
20171030,7644000,0.21%
20171031,7644000,0.21%
20171101,7644000,0.21%
20171102,9222000,0.25%
20171103,9222000,0.25%
20171104,9178000,0.25%
20171105,9178000,0.25%
20171106,9178000,0.25%
20171107,9178000,0.25%
20171108,9178000,0.25%
20171109,9190000,0.25%
20171110,9272000,0.26%
20171111,9226000,0.25%
20171112,9226000,0.25%
20171113,9226000,0.25%
20171114,9226000,0.25%
20171115,9226000,0.25%
20171116,9226000,0.25%
20171117,9146000,0.25%
20171118,9146000,0.25%
20171119,9146000,0.25%
20171120,9146000,0.25%
20171121,9146000,0.25%
20171122,9146000,0.25%
20171123,12646000,0.35%
20171124,12646000,0.35%
20171125,12612000,0.35%
