date,holding_num,holding_perc
20171018,449500,0.04%
20171019,434000,0.04%
20171020,444500,0.04%
20171021,444000,0.04%
20171023,444000,0.04%
20171024,435000,0.04%
20171025,443000,0.04%
20171026,437500,0.04%
20171027,425500,0.04%
20171028,434000,0.04%
20171029,434000,0.04%
20171030,434000,0.04%
20171031,377500,0.03%
20171101,381000,0.03%
20171102,381000,0.03%
20171103,381000,0.03%
20171104,314500,0.03%
20171105,314500,0.03%
20171106,314500,0.03%
20171107,311500,0.03%
20171108,305000,0.03%
20171109,302500,0.03%
20171110,302000,0.03%
20171111,303500,0.03%
20171112,303500,0.03%
20171113,303500,0.03%
20171114,308000,0.03%
20171115,293500,0.03%
20171116,174500,0.01%
20171117,243500,0.02%
20171118,243500,0.02%
20171119,243500,0.02%
20171120,243500,0.02%
20171121,245000,0.02%
20171122,254000,0.02%
20171123,245000,0.02%
20171124,251500,0.02%
20171125,251500,0.02%
