date,holding_num,holding_perc
20171018,420530000,9.74%
20171019,420086000,9.73%
20171020,420064000,9.73%
20171021,420034000,9.73%
20171023,420034000,9.73%
20171024,420012000,9.73%
20171025,420002000,9.73%
20171026,419868000,9.73%
20171027,419860000,9.73%
20171028,419860000,9.73%
20171029,419860000,9.73%
20171030,419860000,9.73%
20171031,419860000,9.73%
20171101,419838000,9.73%
20171102,419778000,9.73%
20171103,419666000,9.72%
20171104,419462000,9.72%
20171105,419462000,9.72%
20171106,419462000,9.72%
20171107,419462000,9.72%
20171108,419462000,9.72%
20171109,419458000,9.72%
20171110,418998000,9.71%
20171111,418598000,9.70%
20171112,418598000,9.70%
20171113,418598000,9.70%
20171114,417638000,9.68%
20171115,417488000,9.67%
20171116,417472000,9.67%
20171117,417466000,9.67%
20171118,417464000,9.67%
20171119,417464000,9.67%
20171120,417464000,9.67%
20171121,417390000,9.67%
20171122,417340000,9.67%
20171123,417340000,9.67%
20171124,417340000,9.67%
20171125,417338000,9.67%
