date,holding_num,holding_perc
20171018,54500,0.01%
20171019,54500,0.01%
20171020,54500,0.01%
20171021,54500,0.01%
20171023,54500,0.01%
20171024,54500,0.01%
20171025,54500,0.01%
20171026,54500,0.01%
20171027,54500,0.01%
20171028,54500,0.01%
20171029,54500,0.01%
20171030,54500,0.01%
20171031,54500,0.01%
20171101,54500,0.01%
20171102,54500,0.01%
20171103,54500,0.01%
20171104,54500,0.01%
20171105,54500,0.01%
20171106,54500,0.01%
20171107,54500,0.01%
20171108,54500,0.01%
20171109,54500,0.01%
20171110,54500,0.01%
20171111,54500,0.01%
20171112,54500,0.01%
20171113,54500,0.01%
20171114,54500,0.01%
20171115,54500,0.01%
20171116,54500,0.01%
20171117,54500,0.01%
20171118,54500,0.01%
20171119,54500,0.01%
20171120,54500,0.01%
20171121,54500,0.01%
20171122,54500,0.01%
20171123,54500,0.01%
20171124,54500,0.01%
20171125,54500,0.01%
