date,holding_num,holding_perc
20171018,17622500,1.34%
20171019,18571000,1.43%
20171020,19662000,1.51%
20171021,19760500,1.51%
20171023,19760500,1.51%
20171024,21804000,1.67%
20171025,24196000,1.85%
20171026,24466000,1.87%
20171027,28306500,2.18%
20171028,28400500,2.18%
20171029,28400500,2.18%
20171030,28400500,2.18%
20171031,26467500,2.03%
20171101,27973000,2.15%
20171102,28300000,2.18%
20171103,28423000,2.18%
20171104,28710000,2.21%
20171105,28710000,2.21%
20171106,28710000,2.21%
20171107,28590500,2.20%
20171108,28816000,2.21%
20171109,29383000,2.25%
20171110,30329500,2.32%
20171111,29918500,2.29%
20171112,29918500,2.29%
20171113,29918500,2.29%
20171114,31124000,2.39%
20171115,31351500,2.41%
20171116,31303000,2.40%
20171117,33460000,2.57%
20171118,33701000,2.59%
20171119,33701000,2.59%
20171120,33701000,2.59%
20171121,32391000,2.49%
20171122,32259000,2.47%
20171123,31636500,2.43%
20171124,30981000,2.38%
20171125,31184000,2.39%
