date,holding_num,holding_perc
20171018,101743000,3.03%
20171019,101352000,3.02%
20171020,102633000,3.07%
20171021,102107000,3.05%
20171023,102107000,3.05%
20171024,102274000,3.05%
20171025,101600000,3.03%
20171026,102259000,3.05%
20171027,105269000,3.15%
20171028,105340000,3.15%
20171029,105340000,3.15%
20171030,105340000,3.15%
20171031,104388000,3.11%
20171101,103569000,3.09%
20171102,104680000,3.12%
20171103,105193000,3.14%
20171104,101433000,3.02%
20171105,101433000,3.02%
20171106,101433000,3.02%
20171107,96629000,2.89%
20171108,99501000,2.97%
20171109,101040000,3.02%
20171110,101154000,3.02%
20171111,101724000,3.03%
20171112,101724000,3.03%
20171113,101724000,3.03%
20171114,100799000,3.01%
20171115,102662000,3.06%
20171116,101650000,3.04%
20171117,111262000,3.32%
20171118,108556000,3.24%
20171119,108556000,3.24%
20171120,108556000,3.24%
20171121,107547000,3.21%
20171122,105451000,3.15%
20171123,104802000,3.13%
20171124,104802000,3.13%
20171125,103332000,3.08%
