date,holding_num,holding_perc
20171018,77308522,5.56%
20171019,73231722,5.27%
20171020,72882922,5.25%
20171021,72106522,5.19%
20171023,72106522,5.19%
20171024,72082722,5.19%
20171025,74851522,5.39%
20171026,75024522,5.40%
20171027,75593922,5.44%
20171028,75631122,5.44%
20171029,75631122,5.44%
20171030,75631122,5.44%
20171031,76549322,5.51%
20171101,76940722,5.54%
20171102,75708722,5.45%
20171103,75690322,5.45%
20171104,73999722,5.33%
20171105,73999722,5.33%
20171106,73999722,5.33%
20171107,74614122,5.37%
20171108,74502522,5.36%
20171109,74586722,5.37%
20171110,75048522,5.40%
20171111,75097522,5.40%
20171112,75097522,5.40%
20171113,75097522,5.40%
20171114,74669522,5.37%
20171115,75220722,5.41%
20171116,74416122,5.36%
20171117,74661122,5.37%
20171118,74610322,5.37%
20171119,74610322,5.37%
20171120,74610322,5.37%
20171121,75115522,5.41%
20171122,75270522,5.42%
20171123,77507922,5.58%
20171124,75797722,5.46%
20171125,75029922,5.40%
