date,holding_num,holding_perc
20171018,328942988,11.42%
20171019,336674988,11.69%
20171020,338634988,11.76%
20171021,338074988,11.73%
20171023,338074988,11.73%
20171024,348516988,12.09%
20171025,345008988,11.98%
20171026,344494988,11.95%
20171027,339784988,11.79%
20171028,340576988,11.81%
20171029,340576988,11.81%
20171030,340576988,11.81%
20171031,341900988,11.87%
20171101,343654988,11.92%
20171102,343168988,11.91%
20171103,336491988,11.68%
20171104,324169988,11.25%
20171105,324169988,11.25%
20171106,324169988,11.25%
20171107,323473988,11.23%
20171108,323815988,11.24%
20171109,325847988,11.30%
20171110,324829988,11.27%
20171111,328805988,11.41%
20171112,328805988,11.41%
20171113,328805988,11.41%
20171114,332259988,11.53%
20171115,332887988,11.55%
20171116,335639988,11.64%
20171117,341079988,11.84%
20171118,343355988,11.92%
20171119,343355988,11.92%
20171120,343355988,11.92%
20171121,355827988,12.35%
20171122,365203988,12.67%
20171123,369531988,12.83%
20171124,375475988,13.03%
20171125,374419988,13.00%
