date,holding_num,holding_perc
20171018,336000,0.00%
20171019,328000,0.00%
20171020,328000,0.00%
20171021,328000,0.00%
20171023,328000,0.00%
20171024,328000,0.00%
20171025,328000,0.00%
20171026,328000,0.00%
20171027,328000,0.00%
20171028,328000,0.00%
20171029,328000,0.00%
20171030,328000,0.00%
20171031,328000,0.00%
20171101,328000,0.00%
20171102,328000,0.00%
20171103,328000,0.00%
20171104,328000,0.00%
20171105,328000,0.00%
20171106,328000,0.00%
20171107,328000,0.00%
20171108,327000,0.00%
20171109,327000,0.00%
20171110,327000,0.00%
20171111,327000,0.00%
20171112,327000,0.00%
20171113,327000,0.00%
20171114,317000,0.00%
20171115,317000,0.00%
20171116,317000,0.00%
20171117,317000,0.00%
20171118,317000,0.00%
20171119,317000,0.00%
20171120,317000,0.00%
20171121,317000,0.00%
20171122,317000,0.00%
20171123,317000,0.00%
20171124,317000,0.00%
20171125,317000,0.00%
