date,holding_num,holding_perc
20171018,132052000,4.63%
20171019,131634000,4.62%
20171020,131638000,4.62%
20171021,131590000,4.62%
20171023,131590000,4.62%
20171024,133602000,4.69%
20171025,135400000,4.75%
20171026,135424000,4.75%
20171027,135440000,4.75%
20171028,135454000,4.75%
20171029,135454000,4.75%
20171030,135454000,4.75%
20171031,135462000,4.75%
20171101,135510000,4.76%
20171102,135522000,4.76%
20171103,135702000,4.76%
20171104,135670000,4.76%
20171105,135670000,4.76%
20171106,135670000,4.76%
20171107,135750000,4.76%
20171108,136536000,4.79%
20171109,137126000,4.81%
20171110,137826000,4.84%
20171111,138970000,4.88%
20171112,138970000,4.88%
20171113,138970000,4.88%
20171114,139272000,4.89%
20171115,139300000,4.89%
20171116,141076000,4.95%
20171117,141970000,4.98%
20171118,141990000,4.98%
20171119,141990000,4.98%
20171120,141990000,4.98%
20171121,145040000,5.09%
20171122,151658000,5.32%
20171123,151548000,5.32%
20171124,151792000,5.33%
20171125,152642000,5.36%
