date,holding_num,holding_perc
20171018,254230000,5.87%
20171019,255724000,5.90%
20171020,256926000,5.93%
20171021,257634000,5.95%
20171023,257634000,5.95%
20171024,260106000,6.00%
20171025,260758000,6.02%
20171026,261316000,6.03%
20171027,262708000,6.06%
20171028,262822000,6.07%
20171029,262822000,6.07%
20171030,262822000,6.07%
20171031,262898000,6.07%
20171101,263538000,6.08%
20171102,266692000,6.15%
20171103,270564000,6.24%
20171104,274688000,6.34%
20171105,274688000,6.34%
20171106,274688000,6.34%
20171107,274540000,6.34%
20171108,275696000,6.36%
20171109,277526000,6.41%
20171110,277534000,6.41%
20171111,276948000,6.39%
20171112,276948000,6.39%
20171113,276948000,6.39%
20171114,279260000,6.45%
20171115,280862000,6.48%
20171116,282288000,6.52%
20171117,285996000,6.60%
20171118,286272000,6.61%
20171119,286272000,6.61%
20171120,286272000,6.61%
20171121,286910000,6.62%
20171122,287268000,6.63%
20171123,283394000,6.54%
20171124,283286000,6.54%
20171125,284476000,6.57%
