date,holding_num,holding_perc
20171018,25782000,1.24%
20171019,26939000,1.30%
20171020,28013000,1.35%
20171021,27585000,1.33%
20171023,27585000,1.33%
20171024,29148000,1.40%
20171025,28085000,1.35%
20171026,27918000,1.35%
20171027,26805000,1.29%
20171028,27326000,1.32%
20171029,27326000,1.32%
20171030,27326000,1.32%
20171031,28265000,1.36%
20171101,28185000,1.36%
20171102,27513000,1.33%
20171103,27523000,1.33%
20171104,27233000,1.31%
20171105,27233000,1.31%
20171106,27233000,1.31%
20171107,27746000,1.34%
20171108,29240000,1.41%
20171109,31704000,1.53%
20171110,32548000,1.57%
20171111,32336000,1.56%
20171112,32336000,1.56%
20171113,32336000,1.56%
20171114,32506000,1.57%
20171115,32584000,1.57%
20171116,32618000,1.57%
20171117,32622000,1.57%
20171118,32476000,1.57%
20171119,32476000,1.57%
20171120,32476000,1.57%
20171121,32811000,1.58%
20171122,34141000,1.65%
20171123,34173000,1.65%
20171124,35211000,1.70%
20171125,35018000,1.69%
