date,holding_num,holding_perc
20171018,908800,0.26%
20171019,915600,0.26%
20171020,916800,0.26%
20171021,911600,0.26%
20171023,911600,0.26%
20171024,912800,0.26%
20171025,912400,0.26%
20171026,915600,0.26%
20171027,915600,0.26%
20171028,914000,0.26%
20171029,914000,0.26%
20171030,914000,0.26%
20171031,917200,0.26%
20171101,916400,0.26%
20171102,946400,0.27%
20171103,968000,0.28%
20171104,1074400,0.31%
20171105,1074400,0.31%
20171106,1074400,0.31%
20171107,1088800,0.31%
20171108,1058800,0.30%
20171109,1058800,0.30%
20171110,1058800,0.30%
20171111,1055600,0.30%
20171112,1055600,0.30%
20171113,1055600,0.30%
20171114,1062000,0.30%
20171115,1068400,0.30%
20171116,1068400,0.30%
20171117,1078400,0.31%
20171118,1104800,0.32%
20171119,1104800,0.32%
20171120,1104800,0.32%
20171121,1078400,0.31%
20171122,1091200,0.32%
20171123,1109600,0.32%
20171124,1131200,0.33%
20171125,1131600,0.33%
