date,holding_num,holding_perc
20171018,714350,0.03%
20171019,713850,0.03%
20171020,769350,0.03%
20171021,771350,0.03%
20171023,771350,0.03%
20171024,781850,0.03%
20171025,781850,0.03%
20171026,837850,0.04%
20171027,1025850,0.05%
20171028,1037350,0.05%
20171029,1037350,0.05%
20171030,1037350,0.05%
20171031,1033850,0.05%
20171101,1033850,0.05%
20171102,1000850,0.05%
20171103,1001850,0.05%
20171104,796850,0.04%
20171105,796850,0.04%
20171106,796850,0.04%
20171107,796850,0.04%
20171108,790850,0.04%
20171109,795850,0.04%
20171110,793850,0.04%
20171111,796350,0.04%
20171112,796350,0.04%
20171113,796350,0.04%
20171114,799350,0.04%
20171115,797850,0.04%
20171116,800350,0.04%
20171117,801350,0.04%
20171118,808350,0.04%
20171119,808350,0.04%
20171120,808350,0.04%
20171121,803850,0.04%
20171122,801850,0.04%
20171123,765850,0.04%
20171124,792350,0.04%
20171125,860850,0.04%
