date,holding_num,holding_perc
20171018,48800000,0.16%
20171019,48090000,0.15%
20171020,48090000,0.15%
20171021,48090000,0.15%
20171023,48090000,0.15%
20171024,48090000,0.15%
20171025,48090000,0.15%
20171026,48090000,0.15%
20171027,48090000,0.15%
20171028,48090000,0.15%
20171029,48090000,0.15%
20171030,48090000,0.15%
20171031,48090000,0.15%
20171101,48040000,0.15%
20171102,48040000,0.15%
20171103,48040000,0.15%
20171104,48040000,0.15%
20171105,48040000,0.15%
20171106,48040000,0.15%
20171107,48020000,0.15%
20171108,48020000,0.15%
20171109,47920000,0.15%
20171110,47910000,0.15%
20171111,47900000,0.15%
20171112,47900000,0.15%
20171113,47900000,0.15%
20171114,47900000,0.15%
20171115,47900000,0.15%
20171116,47900000,0.15%
20171117,47900000,0.15%
20171118,47860000,0.15%
20171119,47860000,0.15%
20171120,47860000,0.15%
20171121,47860000,0.15%
20171122,47860000,0.15%
20171123,47860000,0.15%
20171124,47860000,0.15%
20171125,47860000,0.15%
