date,holding_num,holding_perc
20171018,60820000,0.85%
20171019,60810000,0.85%
20171020,60810000,0.85%
20171021,60810000,0.85%
20171023,60810000,0.85%
20171024,60810000,0.85%
20171025,60810000,0.85%
20171026,60810000,0.85%
20171027,60600000,0.84%
20171028,60600000,0.84%
20171029,60600000,0.84%
20171030,60600000,0.84%
20171031,60600000,0.84%
20171101,60600000,0.84%
20171102,60600000,0.84%
20171103,60600000,0.84%
20171104,60600000,0.84%
20171105,60600000,0.84%
20171106,60600000,0.84%
20171107,60600000,0.84%
20171108,60600000,0.84%
20171109,60600000,0.84%
20171110,60460000,0.84%
20171111,60450000,0.84%
20171112,60450000,0.84%
20171113,60450000,0.84%
20171114,60450000,0.84%
20171115,60450000,0.84%
20171116,60350000,0.84%
20171117,60330000,0.84%
20171118,60330000,0.84%
20171119,60330000,0.84%
20171120,60330000,0.84%
20171121,60330000,0.84%
20171122,60330000,0.84%
20171123,60330000,0.84%
20171124,60310000,0.84%
20171125,60310000,0.84%
