date,holding_num,holding_perc
20171018,20198500,2.90%
20171019,20230600,2.90%
20171020,20234800,2.90%
20171021,20235700,2.90%
20171023,20235700,2.90%
20171024,20232900,2.90%
20171025,20231100,2.90%
20171026,20749200,2.98%
20171027,20754500,2.98%
20171028,20778600,2.98%
20171029,20778600,2.98%
20171030,20778600,2.98%
20171031,20793300,2.98%
20171101,20784800,2.98%
20171102,20793600,2.98%
20171103,20781800,2.98%
20171104,20831100,2.99%
20171105,20831100,2.99%
20171106,20831100,2.99%
20171107,20830900,2.99%
20171108,20838200,2.99%
20171109,20983600,3.01%
20171110,21035400,3.02%
20171111,21021100,3.02%
20171112,21021100,3.02%
20171113,21021100,3.02%
20171114,21064100,3.02%
20171115,21452500,3.08%
20171116,21630400,3.11%
20171117,21838500,3.14%
20171118,21957700,3.15%
20171119,21957700,3.15%
20171120,21957700,3.15%
20171121,21946000,3.15%
20171122,22105300,3.17%
20171123,22084400,3.17%
20171124,22098900,3.17%
20171125,22170200,3.19%
