date,holding_num,holding_perc
20171018,106117582,7.85%
20171019,106630582,7.88%
20171020,107066767,7.92%
20171021,106945767,7.91%
20171023,106945767,7.91%
20171024,107794767,7.97%
20171025,105482767,7.80%
20171026,105022767,7.76%
20171027,104639767,7.74%
20171028,104472767,7.73%
20171029,104472767,7.73%
20171030,104472767,7.73%
20171031,104624767,7.75%
20171101,104649767,7.75%
20171102,104445767,7.73%
20171103,102629767,7.60%
20171104,101700767,7.53%
20171105,101700767,7.53%
20171106,101700767,7.53%
20171107,101796767,7.54%
20171108,101083767,7.48%
20171109,100602767,7.45%
20171110,100247767,7.42%
20171111,100610767,7.45%
20171112,100610767,7.45%
20171113,100610767,7.45%
20171114,100025767,7.41%
20171115,99497767,7.37%
20171116,97178767,7.19%
20171117,97220767,7.20%
20171118,97155767,7.19%
20171119,97155767,7.19%
20171120,97155767,7.19%
20171121,94867767,7.02%
20171122,94281767,6.98%
20171123,90683582,6.71%
20171124,90891582,6.73%
20171125,90640582,6.71%
