date,holding_num,holding_perc
20171018,193557000,7.69%
20171019,194343000,7.72%
20171020,197045000,7.83%
20171021,198119000,7.87%
20171023,198119000,7.87%
20171024,202438000,8.04%
20171025,205024000,8.15%
20171026,208779000,8.30%
20171027,214025000,8.50%
20171028,214804000,8.54%
20171029,214804000,8.54%
20171030,214804000,8.54%
20171031,218167000,8.67%
20171101,224307000,8.91%
20171102,225180000,8.95%
20171103,228879000,9.09%
20171104,228273000,9.07%
20171105,228273000,9.07%
20171106,228273000,9.07%
20171107,231433000,9.20%
20171108,230877000,9.17%
20171109,232469000,9.24%
20171110,233456000,9.28%
20171111,236700000,9.40%
20171112,236700000,9.40%
20171113,236700000,9.40%
20171114,238808000,9.49%
20171115,240605000,9.57%
20171116,240552000,9.57%
20171117,240997000,9.58%
20171118,241425000,9.59%
20171119,241425000,9.59%
20171120,241425000,9.59%
20171121,240818000,9.57%
20171122,241805000,9.61%
20171123,242887000,9.66%
20171124,241441000,9.59%
20171125,241341000,9.59%
