date,holding_num,holding_perc
20171018,1906437000,6.19%
20171019,1930328000,6.27%
20171020,1967165000,6.39%
20171021,1992300000,6.47%
20171023,1992300000,6.47%
20171024,2027099000,6.59%
20171025,2020354000,6.56%
20171026,2033456000,6.60%
20171027,2033084000,6.61%
20171028,2046569000,6.65%
20171029,2046569000,6.65%
20171030,2046569000,6.65%
20171031,2054960000,6.68%
20171101,2078507000,6.75%
20171102,2095549000,6.81%
20171103,2121922000,6.89%
20171104,2136066000,6.93%
20171105,2136066000,6.93%
20171106,2136066000,6.93%
20171107,2143822000,6.96%
20171108,2146659000,6.98%
20171109,2155515000,7.01%
20171110,2166306000,7.03%
20171111,2170600000,7.05%
20171112,2170600000,7.05%
20171113,2170600000,7.05%
20171114,2197044000,7.14%
20171115,2204473000,7.17%
20171116,2247671000,7.30%
20171117,2265360000,7.36%
20171118,2278557000,7.41%
20171119,2278557000,7.41%
20171120,2278557000,7.41%
20171121,2295775000,7.45%
20171122,2317352000,7.53%
20171123,2389128000,7.77%
20171124,2427949000,7.89%
20171125,2469834000,8.03%
