date,holding_num,holding_perc
20171018,42083049,1.38%
20171019,42996049,1.42%
20171020,43293049,1.42%
20171021,43493527,1.43%
20171023,43493527,1.43%
20171024,43330527,1.42%
20171025,43771527,1.42%
20171026,43860527,1.42%
20171027,41958527,1.36%
20171028,41848527,1.36%
20171029,41848527,1.36%
20171030,41848527,1.36%
20171031,41365527,1.34%
20171101,41563527,1.36%
20171102,42100527,1.37%
20171103,42874527,1.40%
20171104,42931527,1.40%
20171105,42931527,1.40%
20171106,42931527,1.40%
20171107,43532527,1.42%
20171108,44171527,1.44%
20171109,43834527,1.43%
20171110,43353527,1.41%
20171111,43108527,1.40%
20171112,43108527,1.40%
20171113,43108527,1.40%
20171114,43100527,1.40%
20171115,43308527,1.41%
20171116,43404527,1.41%
20171117,43325527,1.41%
20171118,43144527,1.41%
20171119,43144527,1.41%
20171120,43144527,1.41%
20171121,43197527,1.41%
20171122,42906527,1.40%
20171123,43724527,1.42%
20171124,44619527,1.45%
20171125,44388641,1.44%
