date,holding_num,holding_perc
20171018,138693218,5.45%
20171019,141396218,5.56%
20171020,143245718,5.64%
20171021,144002218,5.66%
20171023,144002218,5.66%
20171024,145565218,5.72%
20171025,144810218,5.69%
20171026,146067218,5.75%
20171027,146714218,5.77%
20171028,147167218,5.78%
20171029,147167218,5.78%
20171030,147167218,5.78%
20171031,148160218,5.83%
20171101,148624218,5.85%
20171102,147824218,5.82%
20171103,146826718,5.77%
20171104,145195218,5.70%
20171105,145195218,5.70%
20171106,145195218,5.70%
20171107,147510718,5.80%
20171108,147906218,5.81%
20171109,149771218,5.89%
20171110,151705218,5.96%
20171111,151029718,5.94%
20171112,151029718,5.94%
20171113,151029718,5.94%
20171114,150206218,5.91%
20171115,150912218,5.94%
20171116,152335218,5.99%
20171117,152147218,5.99%
20171118,152009218,5.98%
20171119,152009218,5.98%
20171120,152009218,5.98%
20171121,150881218,5.93%
20171122,150951718,5.93%
20171123,150650218,5.92%
20171124,150659718,5.92%
20171125,150238218,5.90%
