date,holding_num,holding_perc
20171018,819468967,9.13%
20171019,816039967,9.09%
20171020,814740967,9.08%
20171021,806696967,8.99%
20171023,806696967,8.99%
20171024,803877967,8.95%
20171025,802737967,8.94%
20171026,798625334,8.90%
20171027,796404358,8.88%
20171028,795226358,8.86%
20171029,795226358,8.86%
20171030,795226358,8.86%
20171031,794507358,8.85%
20171101,789996358,8.80%
20171102,788989358,8.79%
20171103,786990358,8.76%
20171104,784941358,8.74%
20171105,784941358,8.74%
20171106,784941358,8.74%
20171107,783540773,8.73%
20171108,781635773,8.70%
20171109,785592773,8.75%
20171110,787989773,8.78%
20171111,790064773,8.80%
20171112,790064773,8.80%
20171113,790064773,8.80%
20171114,791491773,8.81%
20171115,795496773,8.87%
20171116,796404773,8.87%
20171117,794761773,8.85%
20171118,795031773,8.86%
20171119,795031773,8.86%
20171120,795031773,8.86%
20171121,796887773,8.88%
20171122,797110773,8.88%
20171123,796720773,8.88%
20171124,795337773,8.86%
20171125,793806773,8.84%
