date,holding_num,holding_perc
20171018,30906500,0.28%
20171019,30715500,0.28%
20171020,30092000,0.28%
20171021,29601000,0.27%
20171023,29601000,0.27%
20171024,29595000,0.27%
20171025,28958000,0.27%
20171026,27661000,0.26%
20171027,27278500,0.25%
20171028,26850000,0.25%
20171029,26850000,0.25%
20171030,26850000,0.25%
20171031,26789500,0.25%
20171101,26042500,0.23%
20171102,26008000,0.23%
20171103,25390000,0.23%
20171104,25390500,0.23%
20171105,25390500,0.23%
20171106,25390500,0.23%
20171107,25279000,0.23%
20171108,25064500,0.22%
20171109,25034000,0.22%
20171110,24788000,0.22%
20171111,24081500,0.22%
20171112,24081500,0.22%
20171113,24081500,0.22%
20171114,25276500,0.23%
20171115,25270500,0.23%
20171116,30167500,0.27%
20171117,31353500,0.28%
20171118,33455500,0.30%
20171119,33455500,0.30%
20171120,33455500,0.30%
20171121,33943000,0.31%
20171122,35990000,0.33%
20171123,37107000,0.34%
20171124,37263000,0.34%
20171125,37263000,0.34%
