date,holding_num,holding_perc
20171018,544600,0.20%
20171019,547700,0.20%
20171020,547700,0.20%
20171021,517700,0.19%
20171023,517700,0.19%
20171024,517000,0.19%
20171025,524200,0.19%
20171026,519200,0.19%
20171027,513100,0.19%
20171028,509900,0.19%
20171029,509900,0.19%
20171030,509900,0.19%
20171031,488700,0.18%
20171101,488800,0.18%
20171102,488800,0.18%
20171103,488800,0.18%
20171104,488700,0.18%
20171105,488700,0.18%
20171106,488700,0.18%
20171107,489700,0.18%
20171108,493000,0.19%
20171109,493800,0.19%
20171110,492300,0.19%
20171111,492300,0.19%
20171112,492300,0.19%
20171113,492300,0.19%
20171114,492500,0.19%
20171115,486800,0.18%
20171116,486800,0.18%
20171117,484200,0.18%
20171118,484300,0.18%
20171119,484300,0.18%
20171120,484300,0.18%
20171121,484200,0.18%
20171122,484200,0.18%
20171123,433000,0.16%
20171124,316500,0.11%
20171125,305100,0.11%
