date,holding_num,holding_perc
20171018,301701431,4.98%
20171019,305491431,5.04%
20171020,313083431,5.16%
20171021,319467431,
20171023,319467431,
20171024,324383431,5.18%
20171025,331999431,5.31%
20171026,339533431,5.42%
20171027,342117431,5.47%
20171028,345181431,5.52%
20171029,345181431,5.52%
20171030,345181431,5.52%
20171031,349749431,5.59%
20171101,351043431,5.61%
20171102,351665881,5.62%
20171103,349410290,5.58%
20171104,347036290,5.54%
20171105,347036290,5.54%
20171106,347036290,5.54%
20171107,352493986,5.64%
20171108,355351986,5.68%
20171109,360855521,5.77%
20171110,367759521,5.88%
20171111,369165521,5.90%
20171112,369165521,5.90%
20171113,369165521,5.90%
20171114,370441521,5.93%
20171115,373043521,5.96%
20171116,374319521,5.99%
20171117,375909521,6.01%
20171118,377765521,6.04%
20171119,377765521,6.04%
20171120,377765521,6.04%
20171121,377697521,6.04%
20171122,379263521,6.07%
20171123,380451521,6.09%
20171124,379803521,6.07%
20171125,382367521,6.11%
