date,holding_num,holding_perc
20171018,2208000,0.02%
20171019,2504000,0.02%
20171020,2832000,0.02%
20171021,2904000,0.02%
20171023,2904000,0.02%
20171024,2728000,0.02%
20171025,2816000,0.02%
20171026,2720000,0.02%
20171027,5968000,0.06%
20171028,5376000,0.05%
20171029,5376000,0.05%
20171030,5376000,0.05%
20171031,6144000,0.06%
20171101,6624000,0.06%
20171102,6480000,0.06%
20171103,6512000,0.06%
20171104,6808000,0.06%
20171105,6808000,0.06%
20171106,6808000,0.06%
20171107,7232000,0.07%
20171108,9504000,0.09%
20171109,9568000,0.09%
20171110,10000000,0.10%
20171111,9976000,0.10%
20171112,9976000,0.10%
20171113,9976000,0.10%
20171114,10040000,0.10%
20171115,10544000,0.10%
20171116,10536000,0.10%
20171117,10616000,0.10%
20171118,10120000,0.10%
20171119,10120000,0.10%
20171120,10120000,0.10%
20171121,10120000,0.10%
20171122,10008000,0.10%
20171123,10040000,0.10%
20171124,10040000,0.10%
20171125,10792000,0.10%
