date,holding_num,holding_perc
20171018,34520498,3.69%
20171019,34791498,3.72%
20171020,35014498,3.74%
20171021,35054498,3.75%
20171023,35054498,3.75%
20171024,33472498,3.58%
20171025,32462498,3.47%
20171026,31032498,3.32%
20171027,31070498,3.32%
20171028,30933498,3.30%
20171029,30933498,3.30%
20171030,30933498,3.30%
20171031,30838498,3.30%
20171101,31591498,3.38%
20171102,31710498,3.39%
20171103,31861498,3.41%
20171104,32125982,3.44%
20171105,32125982,3.44%
20171106,32125982,3.44%
20171107,32181982,3.44%
20171108,32298982,3.45%
20171109,32414982,3.46%
20171110,32479982,3.48%
20171111,32549982,3.48%
20171112,32549982,3.48%
20171113,32549982,3.48%
20171114,32086982,3.43%
20171115,32100982,3.43%
20171116,32037982,3.42%
20171117,32558982,3.48%
20171118,33092982,3.54%
20171119,33092982,3.54%
20171120,33092982,3.54%
20171121,33031982,3.53%
20171122,30621982,3.27%
20171123,28740982,3.07%
20171124,27820982,2.97%
20171125,24418982,2.61%
