date,holding_num,holding_perc
20171018,77418500,1.26%
20171019,78148500,1.28%
20171020,80468500,1.32%
20171021,81018500,1.33%
20171023,81018500,1.33%
20171024,81028500,1.33%
20171025,80328500,1.32%
20171026,81378500,1.33%
20171027,79858500,1.31%
20171028,79598500,1.30%
20171029,79598500,1.30%
20171030,79598500,1.30%
20171031,81398500,1.33%
20171101,82248500,1.35%
20171102,83118500,1.36%
20171103,86118500,1.41%
20171104,86168500,1.42%
20171105,86168500,1.42%
20171106,86168500,1.42%
20171107,86898500,1.42%
20171108,87328500,1.43%
20171109,87398500,1.44%
20171110,87608500,1.43%
20171111,87418500,1.44%
20171112,87418500,1.44%
20171113,87418500,1.44%
20171114,86868500,1.43%
20171115,86578500,1.43%
20171116,86178500,1.41%
20171117,86548500,1.42%
20171118,84438500,1.38%
20171119,84438500,1.38%
20171120,84438500,1.38%
20171121,84378500,1.38%
20171122,84088500,1.38%
20171123,83978500,1.38%
20171124,83848500,1.38%
20171125,83848500,1.38%
