date,holding_num,holding_perc
20171018,763780000,0.53%
20171019,763780000,0.53%
20171020,763780000,0.53%
20171021,763520000,0.53%
20171023,763520000,0.53%
20171024,762720000,0.53%
20171025,762400000,0.53%
20171026,758960000,0.53%
20171027,758860000,0.53%
20171028,758860000,0.53%
20171029,758860000,0.53%
20171030,758860000,0.53%
20171031,758860000,0.53%
20171101,758860000,0.53%
20171102,758860000,0.53%
20171103,758760000,0.53%
20171104,758760000,0.53%
20171105,758760000,0.53%
20171106,758760000,0.53%
20171107,758760000,0.53%
20171108,758760000,0.53%
20171109,758760000,0.53%
20171110,758760000,0.53%
20171111,758760000,0.53%
20171112,758760000,0.53%
20171113,758760000,0.53%
20171114,758740000,0.53%
20171115,758740000,0.53%
20171116,758740000,0.53%
20171117,758740000,0.53%
20171118,756560000,0.52%
20171119,756560000,0.52%
20171120,756560000,0.52%
20171121,756460000,0.52%
20171122,756460000,0.52%
20171123,756460000,0.52%
20171124,756460000,0.52%
20171125,756460000,0.52%
