date,holding_num,holding_perc
20171018,411740000,23.97%
20171019,413382000,24.06%
20171020,415758000,24.20%
20171021,417916000,24.33%
20171023,417916000,24.33%
20171024,419506000,24.42%
20171025,421246000,24.52%
20171026,420398000,24.47%
20171027,421956000,24.57%
20171028,422880000,24.61%
20171029,422880000,24.61%
20171030,422880000,24.61%
20171031,420042000,24.45%
20171101,419970000,24.44%
20171102,418404000,24.35%
20171103,416864000,24.27%
20171104,415772000,24.20%
20171105,415772000,24.20%
20171106,415772000,24.20%
20171107,412598000,24.02%
20171108,414704000,24.14%
20171109,415642000,24.19%
20171110,416486000,24.24%
20171111,413816000,24.09%
20171112,413816000,24.09%
20171113,413816000,24.09%
20171114,417390000,24.30%
20171115,416564000,24.25%
20171116,412844000,24.03%
20171117,411844000,23.97%
20171118,413886000,24.09%
20171119,413886000,24.09%
20171120,413886000,24.09%
20171121,412414000,24.01%
20171122,410698000,23.91%
20171123,411302000,23.94%
20171124,410846000,23.91%
20171125,413590000,24.08%
