date,holding_num,holding_perc
20171018,43172000,1.08%
20171019,43375000,1.09%
20171020,43324000,1.09%
20171021,43261000,1.09%
20171023,43261000,1.09%
20171024,43202000,1.09%
20171025,43453000,1.09%
20171026,44215000,1.11%
20171027,44414000,1.11%
20171028,43740000,1.09%
20171029,43740000,1.09%
20171030,43740000,1.09%
20171031,44087000,1.10%
20171101,44223000,1.11%
20171102,44274000,1.11%
20171103,44470000,1.11%
20171104,44512000,1.11%
20171105,44512000,1.11%
20171106,44512000,1.11%
20171107,44392000,1.11%
20171108,44419000,1.12%
20171109,44635000,1.12%
20171110,45301000,1.14%
20171111,45402000,1.14%
20171112,45402000,1.14%
20171113,45402000,1.14%
20171114,45311000,1.14%
20171115,45284000,1.13%
20171116,43822000,1.10%
20171117,44023000,1.10%
20171118,44055000,1.10%
20171119,44055000,1.10%
20171120,44055000,1.10%
20171121,43991000,1.10%
20171122,42379000,1.06%
20171123,42031000,1.05%
20171124,42046000,1.05%
20171125,42092000,1.05%
