date,holding_num,holding_perc
20171018,789170000,9.84%
20171019,792458000,9.89%
20171020,789830000,9.86%
20171021,786996000,9.82%
20171023,786996000,9.82%
20171024,791014000,9.87%
20171025,787378000,9.83%
20171026,791334000,9.88%
20171027,792660000,9.89%
20171028,793624000,9.90%
20171029,793624000,9.90%
20171030,793624000,9.90%
20171031,804102000,10.03%
20171101,817752000,10.21%
20171102,818852000,10.22%
20171103,821508000,10.25%
20171104,823130000,10.27%
20171105,823130000,10.27%
20171106,823130000,10.27%
20171107,824842000,10.29%
20171108,824662000,10.29%
20171109,822160000,10.26%
20171110,825238000,10.29%
20171111,819876000,10.22%
20171112,819876000,10.22%
20171113,819876000,10.22%
20171114,815366000,10.17%
20171115,815274000,10.17%
20171116,818456000,10.21%
20171117,818268000,10.21%
20171118,813526000,10.15%
20171119,813526000,10.15%
20171120,813526000,10.15%
20171121,813664000,10.15%
20171122,815562000,10.18%
20171123,818754000,10.21%
20171124,824566000,10.28%
20171125,828480000,10.33%
