date,holding_num,holding_perc
20171018,69143149,14.28%
20171019,69262149,14.30%
20171020,69291649,14.31%
20171021,69572149,14.37%
20171023,69572149,14.37%
20171024,69491649,14.35%
20171025,69587149,14.37%
20171026,69629149,14.37%
20171027,70686149,14.59%
20171028,71518149,14.77%
20171029,71518149,14.77%
20171030,71518149,14.77%
20171031,71738149,14.81%
20171101,71825649,14.83%
20171102,71646149,14.80%
20171103,71577149,14.78%
20171104,71343649,14.73%
20171105,71343649,14.73%
20171106,71343649,14.73%
20171107,71712299,14.81%
20171108,72533299,14.98%
20171109,73478799,15.18%
20171110,73783799,15.24%
20171111,74000799,15.28%
20171112,74000799,15.28%
20171113,74000799,15.28%
20171114,74763299,15.44%
20171115,75227299,15.53%
20171116,74770799,15.44%
20171117,74578299,15.40%
20171118,74742299,15.43%
20171119,74742299,15.43%
20171120,74742299,15.43%
20171121,75347299,15.56%
20171122,74916799,15.47%
20171123,75563799,15.60%
20171124,75610299,15.62%
20171125,75521799,15.59%
