date,holding_num,holding_perc
20171018,136844000,8.54%
20171019,140326000,8.76%
20171020,142096000,8.87%
20171021,144370000,9.01%
20171023,144370000,9.01%
20171024,147802000,9.23%
20171025,147984000,9.24%
20171026,149098000,9.31%
20171027,149816000,9.35%
20171028,151588000,9.46%
20171029,151588000,9.46%
20171030,151588000,9.46%
20171031,151742000,9.47%
20171101,152438000,9.52%
20171102,155664000,9.72%
20171103,157558000,9.84%
20171104,159076000,9.93%
20171105,159076000,9.93%
20171106,159076000,9.93%
20171107,161666000,10.09%
20171108,166052000,10.37%
20171109,166582000,10.40%
20171110,165764000,10.35%
20171111,164430000,10.27%
20171112,164430000,10.27%
20171113,164430000,10.27%
20171114,165270000,10.32%
20171115,165932000,10.36%
20171116,163880000,10.23%
20171117,163794000,10.23%
20171118,165928000,10.36%
20171119,165928000,10.36%
20171120,165928000,10.36%
20171121,167910000,10.48%
20171122,167096000,10.43%
20171123,168122000,10.50%
20171124,169272000,10.57%
20171125,174732000,10.91%
