date,holding_num,holding_perc
20171018,381642000,9.66%
20171019,357726000,9.06%
20171020,353560000,8.95%
20171021,342550000,8.67%
20171023,342550000,8.67%
20171024,340848000,8.63%
20171025,335712000,8.50%
20171026,330780000,8.38%
20171027,331156000,8.39%
20171028,332078000,8.41%
20171029,332078000,8.41%
20171030,332078000,8.41%
20171031,333022000,8.43%
20171101,319266000,8.08%
20171102,304474000,7.71%
20171103,295598000,7.49%
20171104,288396000,7.30%
20171105,288396000,7.30%
20171106,288396000,7.30%
20171107,280142000,7.09%
20171108,270232000,6.84%
20171109,256758000,6.50%
20171110,254918000,6.45%
20171111,252646000,6.40%
20171112,252646000,6.40%
20171113,252646000,6.40%
20171114,245760000,6.22%
20171115,244912000,6.20%
20171116,244170000,6.18%
20171117,242998000,6.15%
20171118,245540000,6.21%
20171119,245540000,6.21%
20171120,245540000,6.21%
20171121,245800000,6.22%
20171122,240292000,6.09%
20171123,221228000,5.60%
20171124,217778000,5.51%
20171125,218436000,5.53%
