date,holding_num,holding_perc
20171018,363310000,0.79%
20171019,365890000,0.79%
20171020,365570000,0.79%
20171021,366080000,0.79%
20171023,366080000,0.79%
20171024,365940000,0.79%
20171025,367010000,0.80%
20171026,367860000,0.80%
20171027,372590000,0.81%
20171028,373100000,0.81%
20171029,373100000,0.81%
20171030,373100000,0.81%
20171031,376760000,0.82%
20171101,384960000,0.84%
20171102,385640000,0.84%
20171103,385110000,0.84%
20171104,385550000,0.84%
20171105,385550000,0.84%
20171106,385550000,0.84%
20171107,385600000,0.84%
20171108,386550000,0.84%
20171109,392840000,0.85%
20171110,393440000,0.85%
20171111,406010000,0.88%
20171112,406010000,0.88%
20171113,406010000,0.88%
20171114,393510000,0.85%
20171115,392360000,0.85%
20171116,391070000,0.85%
20171117,390090000,0.85%
20171118,389530000,0.85%
20171119,389530000,0.85%
20171120,389530000,0.85%
20171121,389470000,0.85%
20171122,388980000,0.84%
20171123,402340000,0.87%
20171124,408220000,0.89%
20171125,406520000,0.88%
