date,holding_num,holding_perc
20171018,1820000,0.09%
20171019,1822100,0.09%
20171020,1822000,0.09%
20171021,1800700,0.09%
20171023,1800700,0.09%
20171024,1799400,0.09%
20171025,1799600,0.09%
20171026,1835600,0.09%
20171027,1862600,0.09%
20171028,1864900,0.09%
20171029,1864900,0.09%
20171030,1864900,0.09%
20171031,1860800,0.09%
20171101,1860200,0.09%
20171102,1861500,0.09%
20171103,1781300,0.09%
20171104,1723900,0.08%
20171105,1723900,0.08%
20171106,1723900,0.08%
20171107,1645500,0.08%
20171108,1633400,0.08%
20171109,1639000,0.08%
20171110,1640300,0.08%
20171111,1581500,0.08%
20171112,1581500,0.08%
20171113,1581500,0.08%
20171114,1576600,0.08%
20171115,1581000,0.08%
20171116,1607100,0.08%
20171117,1623400,0.08%
20171118,1629000,0.08%
20171119,1629000,0.08%
20171120,1629000,0.08%
20171121,1633900,0.08%
20171122,1636900,0.08%
20171123,1640500,0.08%
20171124,1636500,0.08%
20171125,1621000,0.08%
