date,holding_num,holding_perc
20171018,46052000,2.99%
20171019,45950500,2.98%
20171020,46390500,3.01%
20171021,46955500,3.05%
20171023,46955500,3.05%
20171024,47510000,3.08%
20171025,47157500,3.06%
20171026,46564000,3.02%
20171027,46740000,3.03%
20171028,46560500,3.02%
20171029,46560500,3.02%
20171030,46560500,3.02%
20171031,46262500,3.00%
20171101,43967000,2.85%
20171102,43375000,2.82%
20171103,43620000,2.83%
20171104,43468500,2.82%
20171105,43468500,2.82%
20171106,43468500,2.82%
20171107,43406000,2.82%
20171108,43185500,2.80%
20171109,43167000,2.80%
20171110,43487000,2.82%
20171111,43543500,2.83%
20171112,43543500,2.83%
20171113,43543500,2.83%
20171114,44910000,2.91%
20171115,48945000,3.18%
20171116,55237500,3.59%
20171117,57530500,3.73%
20171118,57584500,3.74%
20171119,57584500,3.74%
20171120,57584500,3.74%
20171121,57948500,3.76%
20171122,58619000,3.80%
20171123,58609500,3.80%
20171124,58048000,3.77%
20171125,56969500,3.70%
