date,holding_num,holding_perc
20171018,7600000,0.46%
20171019,7132000,0.43%
20171020,7133000,0.44%
20171021,7133000,0.44%
20171023,7133000,0.44%
20171024,7090000,0.43%
20171025,7419000,0.46%
20171026,7457000,0.46%
20171027,7519000,0.46%
20171028,7646000,0.47%
20171029,7646000,0.47%
20171030,7646000,0.47%
20171031,7648000,0.47%
20171101,7653000,0.47%
20171102,7606000,0.47%
20171103,7613000,0.47%
20171104,7612000,0.47%
20171105,7612000,0.47%
20171106,7612000,0.47%
20171107,7594531,0.47%
20171108,7693531,0.47%
20171109,7619531,0.46%
20171110,7621531,0.46%
20171111,7617531,0.46%
20171112,7617531,0.46%
20171113,7617531,0.46%
20171114,7599531,0.46%
20171115,7611531,0.46%
20171116,7782531,0.48%
20171117,8035531,0.50%
20171118,8066531,0.50%
20171119,8066531,0.50%
20171120,8066531,0.50%
20171121,8041531,0.50%
20171122,7814531,0.48%
20171123,7625531,0.47%
20171124,7632531,0.47%
20171125,7653531,0.47%
