date,holding_num,holding_perc
20171018,79940000,14.85%
20171019,79936000,14.85%
20171020,79936000,14.85%
20171021,79902000,14.84%
20171023,79902000,14.84%
20171024,79902000,14.84%
20171025,79898000,14.84%
20171026,79898000,14.84%
20171027,79898000,14.84%
20171028,79888000,14.84%
20171029,79888000,14.84%
20171030,79888000,14.84%
20171031,79586000,14.78%
20171101,79580000,14.78%
20171102,79548000,14.77%
20171103,79490000,14.76%
20171104,79452000,14.76%
20171105,79452000,14.76%
20171106,79452000,14.76%
20171107,79356000,14.74%
20171108,79058000,14.68%
20171109,79018000,14.67%
20171110,79018000,14.67%
20171111,78920000,14.66%
20171112,78920000,14.66%
20171113,78920000,14.66%
20171114,78920000,14.66%
20171115,78912000,14.66%
20171116,78912000,14.66%
20171117,78912000,14.66%
20171118,78912000,14.66%
20171119,78912000,14.66%
20171120,78912000,14.66%
20171121,78790000,14.64%
20171122,78526000,14.59%
20171123,78526000,14.59%
20171124,78516000,14.59%
20171125,78446000,14.57%
